309,2012,19-10-2012,01:00,Sao Paulo,Atletico GO,2,0,H
310,2012,19-10-2012,01:00,Sport Recife,Ponte Preta,3,1,H
311,2012,20-10-2012,22:30,Corinthians,Bahia,1,1,D
312,2012,20-10-2012,22:30,Gremio,Coritiba,0,0,D
313,2012,20-10-2012,22:30,Palmeiras,Cruzeiro,2,0,H
314,2012,21-10-2012,19:00,Atletico-MG,Fluminense,3,2,H
315,2012,21-10-2012,19:00,Flamengo RJ,Sao Paulo,1,0,H
316,2012,21-10-2012,19:00,Nautico,Portuguesa,0,0,D
317,2012,21-10-2012,21:30,Atletico GO,Sport Recife,0,1,A
318,2012,21-10-2012,21:30,Ponte Preta,Santos,1,0,H
319,2012,24-10-2012,23:30,Vasco,Internacional,1,2,A
320,2012,25-10-2012,01:00,Figueirense,Botafogo RJ,0,2,A
321,2012,26-10-2012,00:00,Fluminense,Coritiba,2,1,H
322,2012,26-10-2012,00:00,Ponte Preta,Cruzeiro,1,0,H
323,2012,26-10-2012,00:00,Santos,Nautico,0,0,D
324,2012,27-10-2012,19:20,Corinthians,Vasco,1,0,H
325,2012,27-10-2012,19:20,Internacional,Palmeiras,2,1,H
326,2012,27-10-2012,21:30,Bahia,Gremio,1,1,D
327,2012,27-10-2012,21:30,Botafogo RJ,Atletico GO,4,0,H
328,2012,27-10-2012,21:30,Figueirense,Portuguesa,0,0,D
329,2012,27-10-2012,21:30,Sport Recife,Sao Paulo,2,4,A
330,2012,31-10-2012,23:50,Atletico-MG,Flamengo RJ,1,1,D
331,2012,03-11-2012,21:30,Cruzeiro,Santos,0,4,A
332,2012,03-11-2012,21:30,Gremio,Ponte Preta,1,0,H
333,2012,03-11-2012,23:00,Flamengo RJ,Figueirense,1,0,H
334,2012,04-11-2012,19:00,Atletico GO,Corinthians,0,2,A
335,2012,04-11-2012,19:00,Palmeiras,Botafogo RJ,2,2,D
336,2012,04-11-2012,19:00,Sao Paulo,Fluminense,1,1,D
337,2012,04-11-2012,19:00,Vasco,Sport Recife,0,3,A
338,2012,04-11-2012,21:30,Coritiba,Atletico-MG,1,0,H
339,2012,04-11-2012,21:30,Nautico,Internacional,3,0,H
340,2012,04-11-2012,21:30,Portuguesa,Bahia,0,1,A
341,2012,10-11-2012,21:30,Atletico GO,Santos,2,1,H
342,2012,10-11-2012,21:30,Botafogo RJ,Portuguesa,3,0,H
343,2012,10-11-2012,23:00,Corinthians,Coritiba,5,1,H
344,2012,11-11-2012,19:00,Gremio,Sao Paulo,2,1,H
345,2012,11-11-2012,19:00,Palmeiras,Fluminense,2,3,A
346,2012,11-11-2012,19:00,Vasco,Atletico-MG,1,1,D
347,2012,11-11-2012,21:30,Cruzeiro,Bahia,3,1,H
348,2012,11-11-2012,21:30,Figueirense,Sport Recife,1,1,D
349,2012,11-11-2012,21:30,Nautico,Flamengo RJ,0,1,A
350,2012,11-11-2012,21:30,Ponte Preta,Internacional,1,0,H
351,2012,17-11-2012,21:30,Coritiba,Vasco,1,2,A
352,2012,17-11-2012,21:30,Santos,Figueirense,2,0,H
353,2012,18-11-2012,19:00,Atletico-MG,Atletico GO,2,2,D
354,2012,18-11-2012,19:00,Bahia,Ponte Preta,1,0,H
355,2012,18-11-2012,19:00,Flamengo RJ,Palmeiras,1,1,D
356,2012,18-11-2012,19:00,Fluminense,Cruzeiro,0,2,A
357,2012,18-11-2012,19:00,Sao Paulo,Nautico,2,1,H
358,2012,18-11-2012,21:30,Internacional,Corinthians,0,2,A
359,2012,18-11-2012,21:30,Portuguesa,Gremio,2,2,D
360,2012,18-11-2012,21:30,Sport Recife,Botafogo RJ,2,0,H
361,2012,24-11-2012,21:30,Corinthians,Santos,1,1,D
362,2012,24-11-2012,21:30,Vasco,Flamengo RJ,1,1,D
363,2012,25-11-2012,19:00,Bahia,Nautico,1,1,D
364,2012,25-11-2012,19:00,Botafogo RJ,Atletico-MG,2,3,A
365,2012,25-11-2012,19:00,Cruzeiro,Coritiba,2,1,H
366,2012,25-11-2012,19:00,Figueirense,Gremio,2,4,A
367,2012,25-11-2012,19:00,Internacional,Portuguesa,0,2,A
368,2012,25-11-2012,19:00,Palmeiras,Atletico GO,1,2,A
369,2012,25-11-2012,19:00,Ponte Preta,Sao Paulo,0,0,D
370,2012,25-11-2012,19:00,Sport Recife,Fluminense,1,1,D
371,2012,01-12-2012,21:30,Flamengo RJ,Botafogo RJ,2,2,D
372,2012,01-12-2012,21:30,Santos,Palmeiras,3,1,H
373,2012,02-12-2012,19:00,Atletico GO,Bahia,0,1,A
374,2012,02-12-2012,19:00,Atletico-MG,Cruzeiro,3,2,H
375,2012,02-12-2012,19:00,Coritiba,Figueirense,3,0,H
376,2012,02-12-2012,19:00,Fluminense,Vasco,1,2,A
377,2012,02-12-2012,19:00,Gremio,Internacional,0,0,D
378,2012,02-12-2012,19:00,Nautico,Sport Recife,1,0,H
379,2012,02-12-2012,19:00,Portuguesa,Ponte Preta,0,0,D
380,2012,02-12-2012,19:00,Sao Paulo,Corinthians,3,1,H
381,2013,25-05-2013,22:30,Vasco,Portuguesa,1,0,H
382,2013,25-05-2013,22:30,Vitoria,Internacional,2,2,D
383,2013,26-05-2013,01:00,Corinthians,Botafogo RJ,1,1,D
384,2013,26-05-2013,20:00,Criciuma,Bahia,3,1,H
385,2013,26-05-2013,20:00,Gremio,Nautico,2,0,H
386,2013,26-05-2013,20:00,Ponte Preta,Sao Paulo,0,2,A
387,2013,26-05-2013,20:00,Santos,Flamengo RJ,0,0,D
388,2013,26-05-2013,22:30,Coritiba,Atletico-MG,2,1,H
389,2013,26-05-2013,22:30,Cruzeiro,Goias,5,0,H
390,2013,26-05-2013,22:30,Fluminense,Atletico-PR,2,1,H
391,2013,29-05-2013,19:00,Atletico-PR,Cruzeiro,2,2,D
392,2013,29-05-2013,23:30,Botafogo RJ,Santos,2,1,H
393,2013,29-05-2013,23:30,Sao Paulo,Vasco,5,1,H
394,2013,30-05-2013,01:00,Bahia,Coritiba,0,0,D
395,2013,30-05-2013,01:00,Flamengo RJ,Ponte Preta,0,2,A
396,2013,30-05-2013,01:00,Nautico,Vitoria,0,3,A
397,2013,30-05-2013,02:00,Goias,Corinthians,1,1,D
398,2013,30-05-2013,23:30,Internacional,Criciuma,2,0,H
